tweet,label1,label2,label3,finalLabel,sector
@MagrabiHospital وش ذا الحركة يامراكز مغربي الطبيب يعطي المريض موعد بعد العملية للمراجعة عشان يتأكد من نجاح العملية زي كل نظام المستشفيات والمراكز حول الكرة الأرضية وانتم تاخذون على المراجعة سعر كشفية على كيفكم انتم,-1,-1,-1,-1,private
@MagrabiHospital وش ذا الطبيب مو موجود الا بعد صلاة العشا 💔💔💔,-1,-1,-1,-1,private
@MagrabiHospital وعملت فحوصات في نفس المستشفى مركز ثاني  وعلى حسابي مره ثانيه وطمني الدكتور وقال امورك كلها طيبه  ارجوا التحقيق في الموضوع وعدم استغلال المريض مع العلم بان هناك فرق في المبالغ وكلها مثبته عندي غير الملاحضات الاخرى وان شاء الله اتقدم بشكوى لوزارة الصحه,-1,-1,-1,-1,private
@MagrabiHospital وعندما المريض يتكلم معه يقابله برد غليظ وجاف وكأنه الوحيد في العالم من يعرف طب الاسنان,-1,-1,-1,-1,private
@MagrabiHospital وكيف يمكن التعامل معها في المنزل واتفاجاء الساعه   11 ليلا بالممرضه  تبلغني بأن  لدي خروج دون زياره من الطبيب,-1,-1,-1,-1,private
@MagrabiHospital وللاسف خدمة حجز المواعيد سيئة جدا اكثر من سبع دقايق انتظار ويقولون مشغولين بخدمة مريض ليش هو موظف واحد اللي على حجز المواعيد ياليت تعدلون وضعكم وتحترمون الناس اللي تتصل ماتطنشونهم,-1,-1,-1,-1,private
@MagrabiHospital ولما تواصلت مع الاستقبال يقولو لا يوجد إمكانية حجز لان الدكتور مشغول. طبيب أسنان اطفال واحد فقط تلحق ولا ما تلحق  المغربي للأسنان أصغر بكثير من الدعاية والإعلانات اللي ينشرها,-1,-1,-1,-1,private
"@MagrabiHospital ومازالت تلك الاعلانات الخادعه.يفترض ان سعر العملية محدد وليس تبدأ من،فبعد فتح الملف تبدأ المدفوعات وسعر هذا الطبيب تختلف عن هذا الطبيب وهناك فحوصات تكلف الف وسبعمائة ومثل عرض اليوم الوطني بعد ماتم التسجيل واتصالهم وتحديد موعد وعند الموعد يقولون لا انتهى العرض  https://t.co/uCUnMfprok",-1,-1,-1,-1,private
@MagrabiHospital وهذا بخلاف طريقة تعامل سيئة من طبيب أسنان آخر؛ كان المفترض منه أن يصلح ما أفسده الأول,-1,-1,-1,-1,private
@MagrabiHospital يا مالنا اللي راح عندكم بدون فائدة ويقول الدكتور حالة طارئة وتعدي. وفي الاخير اكتشفنا ورم في رأس المريض اكتشفه مستشفى حكومي طالما انتقدناه,-1,-1,-1,-1,private
@MagrabiHospital ياانتوا تلطعون المريض لوتوزعون وجبات خفيفه احسن وقت الانتضار,-1,-1,-1,-1,private
@MagrabiHospital ياريت لو تختارو موظفين الاستقبال و موظفين موافقات الشركات بالاخص بعنايه شديدة لانه حرفيا سوء تعامل و سوء اخلاق بشكل ما يوصف و ما في اي نوع من انواع الرقي بالتعامل,-1,-1,-1,-1,private
@MagrabiHospital ياكثر اعتذارات اطباؤكم عن المواعيد,-1,-1,-1,-1,private
@MagrabiHospital ياليت أن الدكتور عاكف مغربي شاهد ماحصل أمس لن يرضى ذلك. تخيل حاله طاريه لايلقي لها بال وقت عمل المستشفى لازال باقي نصف ساعة ويرفع الصوت لزعله أنني قطعة عليه مشاهدة المبارة أين أخلاق الأطباء الانسانيه.لم اطلبه دون مقابل كنت اطلبه الاستقبال.وهاوش موظف الاستقبال رغم أنه ليس له دخل,-1,-1,-1,-1,private
@MagrabiHospital ياليت تستطيعون حل مشكلة الانتظار الطويل الذي يصل عندكم لثلاث او اربع ساعات مع العلم لا يوجد ضغط كبير,-1,-1,-1,-1,private
"@MagrabiHospital ياليت تعلمون موظفينكم في فرع جيزان في مستشفى الحياة ماذا يعني التنظيم، وكيف تلزمون المراجعين كل شخص بدوره، الدكتور يدخل ناس قبل ناس والاستقبال مايتعاون في التنظيم، وقسم الموافقات مايرضى يطبع لكل شخص بالدور ، وتأخير بسبب عدم تنظيم كل شخص بدوره واحترامه للي قبله.",-1,-1,-1,-1,private
@MagrabiHospital يحتاج المريض ازمه  ليوصل الى الدكتور. مرورا من الاستقبال الى غرفه الفحص والى الدكتور  وموظفين معصبين. فقط اداره لحل الزحمه,-1,-1,-1,-1,private
@MagrabiHospital يدخل ب ٨٠٠ ويطلع ب ٨٠٠٠٠  مغربي كل شي غالي فيه ليه  الان هذي الخدمة على كوبون تلاقيها ب ٥٠ ريال,-1,-1,-1,-1,private
@MagrabiHospital يعني اذا رفعتوا شكوى للادارة سيعود بصره ؟؟,-1,-1,-1,-1,private
@MagrabiHospital يفترض أن لا يتم أخفاء شكاوى المراجعين  وينبغى التعامل معها بمهنية وأن يتم إرضاء صاحب الشكوى وليس أخفاء مشكلته تحياتي للإدارة الموقرة,-1,-1,-1,-1,private
@MagrabiHospitalالله يعين المراجعين على الانتظار بالساعات حتى بوجود موعد,-1,-1,-1,-1,private
@Mouwasat_hosp في الطواري جلسنا اكثر من ٢٠ دقيقة لايوجد دكتور ولا ممرضات الوضع مزري للأسف ماكان كذا مستشفى المواساة,-1,-1,-1,-1,private
@Mouwasat_hosp السلام عليكم مستشفى المواساة الدمام الان لي ساعة انتظار في الطواري والدكاترة عددهم قليل وجالسين يسولفون  والله لو رايح مكان ٢,-1,-1,-1,-1,private
@Mouwasat_hosp من كان صحيحا فسيمرض من مراجعة المستشفى.. يكفى أن تجرب أن تتصل تستفسر عن خدمة او طلب مساعدة..!!!!!😑😑,-1,-1,-1,-1,private
@Mouwasat_hosp قسم التأمين لدى فرع الرياض سيء جدا بحيث يتم تأخير رفع الطلبات للتأمين لعدم كفاءة الموظفة وقد تم تكرار ذلك أكثر من مرة,-1,-1,-1,-1,private
@Mouwasat_hosp @Amri0 شايلين المستشفى والمرضى اما اطباء الطوارئ زي البطه اللي مضيعه ابنها يادوب عارفين يستقبلو الحالات وياليت استقبالهم زين,-1,-1,-1,-1,private
@Mouwasat_hosp @Amri0 نفس الشي صار معي كنت اظطر اروح اعطي بنتي ابر لازم تاخذها بنفس الموعد وكان ياخروني باهمالهم والنيرسات هم اللي ...يتبع,-1,-1,-1,-1,private
@Mouwasat_hosp مستشفى متناقض جداً كل دكتور يمشي على نظام من عنده. مرة يقول التطعيم ما يحتاج لا موعد ولا انتظار اذا جيت قال لازم موعد وانتظار,-1,-1,-1,-1,private
"@Mouwasat_hosp  مع الاسف المستشفى سيء جداً من ناحية الطاقم الطبي و النظافة لقسم الطوارئ ""فرع الدمام"" كل دكتور يرميك ع الثاني تقول نشحذ منه👎🏻",-1,-1,-1,-1,private
@Mouwasat_hosp هل يعقل هذا الغيار في مستشفى المواساة بالدمام ولا توجد لصقات تجميلية وتعامل الممرضين سيئ جدا  https://t.co/PCdPMm2nmi,-1,-1,-1,-1,private
@Mouwasat_hosp استشارية الغدد الصماء... ضغط رهيب ومواعيد بالأسابيع وإدارة المستشفى تتفرج!,-1,-1,-1,-1,private
@Mouwasat_hosp  ارجو النظر في الانتظار لدى عيادات النساء والولادة الانتظار في الممر منظر غير جيد لمركز راقي غرناظة الرياض,-1,-1,-1,-1,private
@Mouwasat_hosp صراحة خدمات أسوأ من المستوصفات الصغيرة. بطء في الخدمة وعدم تنظيم. من اسوأ المستشفيات على الإطلاق. #مواساة #الدمام,-1,-1,-1,-1,private
@Mouwasat_hosp  اكثر من ساعة انتظار في قسم المختبر لأخذ عينة دم  https://t.co/fMdiE7ZrXF,-1,-1,-1,-1,private
@Mouwasat_hosp @Amri0 ردو من اول رد كذا وفكونا... مستشفى بالحجم هذا لازم يكون الرد من بشكل جيد ؟؟!!  والرجال ما قال غير الصحيح ☺,-1,-1,-1,-1,private
@Mouwasat_hosp @Amri0 للأسف مستشفى المواساة يحتاج اعادة نظر في قسم الإسعاف السيئ اداريا,-1,-1,-1,-1,private
@Mouwasat_hosp @Amri0 ي لطيف مستشفى حربي ذَا 🤔🤔  كم مريض تم إنقاذ حياته‼️ وكم حادث وحاله خطره كان الأطباء يعملون بها بهذا الوقت‼️  رد مخجل😡,-1,-1,-1,-1,private
@Mouwasat_hosp @Amri0 ياخي نبي اهتمام فقط والفلوس مدفوعه يعني بفلوسي تعالجني والله عيب والله عيب,-1,-1,-1,-1,private
@Mouwasat_hosp @Amri0 والله ثم والله لو عندي واسطه كان شالوه شيل لو فيه بس كحه وانا مجرب يوم كنت اعرف دكتور كبير عندكم يشيلوني شيل,-1,-1,-1,-1,private
